,index,Country/Region,value
92252,2020-09-13,スリランカ,3234
92253,2020-09-14,スリランカ,3262
92254,2020-09-15,スリランカ,3271
92255,2020-09-16,スリランカ,3271
92256,2020-09-17,スリランカ,3276
92257,2020-09-18,スリランカ,3281
92258,2020-09-19,スリランカ,3283
92259,2020-09-20,スリランカ,3287
92260,2020-09-21,スリランカ,3299
92261,2020-09-22,スリランカ,3313
92262,2020-09-23,スリランカ,3324
92263,2020-09-24,スリランカ,3333
92264,2020-09-25,スリランカ,3345
92265,2020-09-26,スリランカ,3349
92266,2020-09-27,スリランカ,3360
92267,2020-09-28,スリランカ,3363
92268,2020-09-29,スリランカ,3374
92269,2020-09-30,スリランカ,3380
92270,2020-10-01,スリランカ,3382
92271,2020-10-02,スリランカ,3388
92272,2020-10-03,スリランカ,3395
92273,2020-10-04,スリランカ,3402
92274,2020-10-05,スリランカ,3513
92275,2020-10-06,スリランカ,4252
92276,2020-10-07,スリランカ,4459
92277,2020-10-08,スリランカ,4488
92278,2020-10-09,スリランカ,4523
92279,2020-10-10,スリランカ,4628
92280,2020-10-11,スリランカ,4752
92281,2020-10-12,スリランカ,4844
92282,2020-10-13,スリランカ,5038
92283,2020-10-14,スリランカ,5170
92284,2020-10-15,スリランカ,5244
92285,2020-10-16,スリランカ,5354
92286,2020-10-17,スリランカ,5475
92287,2020-10-18,スリランカ,5538
92288,2020-10-19,スリランカ,5625
92289,2020-10-20,スリランカ,5811
92290,2020-10-21,スリランカ,5978
92291,2020-10-22,スリランカ,6287
92292,2020-10-23,スリランカ,7153
92293,2020-10-24,スリランカ,7521
92294,2020-10-25,スリランカ,7872
92295,2020-10-26,スリランカ,8413
92296,2020-10-27,スリランカ,8870
92297,2020-10-28,スリランカ,9205
92298,2020-10-29,スリランカ,9791
92299,2020-10-30,スリランカ,10424
92300,2020-10-31,スリランカ,10663
92301,2020-11-01,スリランカ,11060
92302,2020-11-02,スリランカ,11335
92303,2020-11-03,スリランカ,11744
92304,2020-11-04,スリランカ,12187
92305,2020-11-05,スリランカ,12570
92306,2020-11-06,スリランカ,12970
92307,2020-11-07,スリランカ,13419
92308,2020-11-08,スリランカ,13929
92309,2020-11-09,スリランカ,14285
92310,2020-11-10,スリランカ,14715
92311,2020-11-11,スリランカ,15350
92312,2020-11-12,スリランカ,15723
92313,2020-11-13,スリランカ,16191
92314,2020-11-14,スリランカ,16583
92315,2020-11-15,スリランカ,17287
92316,2020-11-16,スリランカ,17674
92317,2020-11-17,スリランカ,18075
92318,2020-11-18,スリランカ,18402
92319,2020-11-19,スリランカ,18841
92320,2020-11-20,スリランカ,19280
92321,2020-11-21,スリランカ,19771
92322,2020-11-22,スリランカ,20171
92323,2020-11-23,スリランカ,20508
92324,2020-11-24,スリランカ,20967
92325,2020-11-25,スリランカ,21469
92326,2020-11-26,スリランカ,22028
92327,2020-11-27,スリランカ,22501
92328,2020-11-28,スリランカ,22988
92329,2020-11-29,スリランカ,23484
92330,2020-11-30,スリランカ,23987
92331,2020-12-01,スリランカ,24532
92332,2020-12-02,スリランカ,25410
92333,2020-12-03,スリランカ,26038
92334,2020-12-04,スリランカ,26559
92335,2020-12-05,スリランカ,27228
92336,2020-12-06,スリランカ,27877
92337,2020-12-07,スリランカ,28580
92338,2020-12-08,スリランカ,29378
92339,2020-12-09,スリランカ,30072
92340,2020-12-10,スリランカ,30613
92341,2020-12-11,スリランカ,31375
92342,2020-12-12,スリランカ,32135
92343,2020-12-13,スリランカ,32790
92344,2020-12-14,スリランカ,33478
92345,2020-12-15,スリランカ,34121
92346,2020-12-16,スリランカ,34737
92347,2020-12-17,スリランカ,35387
92348,2020-12-18,スリランカ,36049
92349,2020-12-19,スリランカ,36667
92350,2020-12-20,スリランカ,37261
92351,2020-12-21,スリランカ,37631
92352,2020-12-22,スリランカ,38059
92353,2020-12-23,スリランカ,38639
92354,2020-12-24,スリランカ,39231
92355,2020-12-25,スリランカ,39782
92356,2020-12-26,スリランカ,40380
92357,2020-12-27,スリランカ,41054
92358,2020-12-28,スリランカ,41603
92359,2020-12-29,スリランカ,42056
92360,2020-12-30,スリランカ,42702
92361,2020-12-31,スリランカ,43299
92362,2021-01-01,スリランカ,43856
92363,2021-01-02,スリランカ,44371
92364,2021-01-03,スリランカ,44774
92365,2021-01-04,スリランカ,45242
92366,2021-01-05,スリランカ,45726
92367,2021-01-06,スリランカ,46248
92368,2021-01-07,スリランカ,46780
92369,2021-01-08,スリランカ,47305
92370,2021-01-09,スリランカ,47840
92371,2021-01-10,スリランカ,48380
92372,2021-01-11,スリランカ,48949
92373,2021-01-12,スリランカ,49537
92374,2021-01-13,スリランカ,50229
92375,2021-01-14,スリランカ,50899
92376,2021-01-15,スリランカ,51594
92377,2021-01-16,スリランカ,52313
92378,2021-01-17,スリランカ,53062
92379,2021-01-18,スリランカ,53750
92380,2021-01-19,スリランカ,54419
92381,2021-01-20,スリランカ,55189
92382,2021-01-21,スリランカ,56076
92383,2021-01-22,スリランカ,56863
92384,2021-01-23,スリランカ,57587
92385,2021-01-24,スリランカ,58430
92386,2021-01-25,スリランカ,59167
92387,2021-01-26,スリランカ,59922
92388,2021-01-27,スリランカ,60694
92389,2021-01-28,スリランカ,61586
92390,2021-01-29,スリランカ,62445
92391,2021-01-30,スリランカ,63293
92392,2021-01-31,スリランカ,64157
92393,2021-02-01,スリランカ,64983
92394,2021-02-02,スリランカ,65698
92395,2021-02-03,スリランカ,66409
92396,2021-02-04,スリランカ,67115
92397,2021-02-05,スリランカ,67850
92398,2021-02-06,スリランカ,68576
92399,2021-02-07,スリランカ,69348
92400,2021-02-08,スリランカ,70235
92401,2021-02-09,スリランカ,71211
92402,2021-02-10,スリランカ,72174
92403,2021-02-11,スリランカ,73116
92404,2021-02-12,スリランカ,74056
92405,2021-02-13,スリランカ,74852
92406,2021-02-14,スリランカ,75654
92407,2021-02-15,スリランカ,76428
92408,2021-02-16,スリランカ,77184
92409,2021-02-17,スリランカ,77906
92410,2021-02-18,スリランカ,78420
92411,2021-02-19,スリランカ,78937
92412,2021-02-20,スリランカ,79480
92413,2021-02-21,スリランカ,79999
92414,2021-02-22,スリランカ,80517
92415,2021-02-23,スリランカ,81009
92416,2021-02-24,スリランカ,81467
92417,2021-02-25,スリランカ,81933
92418,2021-02-26,スリランカ,82430
92419,2021-02-27,スリランカ,82890
92420,2021-02-28,スリランカ,83094
92421,2021-03-01,スリランカ,83552
92422,2021-03-02,スリランカ,83870
92423,2021-03-03,スリランカ,84226
92424,2021-03-04,スリランカ,84610
92425,2021-03-05,スリランカ,84960
92426,2021-03-06,スリランカ,85150
92427,2021-03-07,スリランカ,85695
92428,2021-03-08,スリランカ,86039
92429,2021-03-09,スリランカ,86343
92430,2021-03-10,スリランカ,86685
92431,2021-03-11,スリランカ,86989
92432,2021-03-12,スリランカ,87286
92433,2021-03-13,スリランカ,87600
92434,2021-03-14,スリランカ,87907
92435,2021-03-15,スリランカ,88238
92436,2021-03-16,スリランカ,88392
92437,2021-03-17,スリランカ,88862
92438,2021-03-18,スリランカ,89024
92439,2021-03-19,スリランカ,89497
92440,2021-03-20,スリランカ,89655
92441,2021-03-21,スリランカ,90200
92442,2021-03-22,スリランカ,90514
92443,2021-03-23,スリランカ,90765
92444,2021-03-24,スリランカ,91018
92445,2021-03-25,スリランカ,91289
92446,2021-03-26,スリランカ,91561
92447,2021-03-27,スリランカ,91839
92448,2021-03-28,スリランカ,92088
92449,2021-03-29,スリランカ,92303
92450,2021-03-30,スリランカ,92442
92451,2021-03-31,スリランカ,92706
92452,2021-04-01,スリランカ,92917
92453,2021-04-02,スリランカ,93128
92454,2021-04-03,スリランカ,93295
92455,2021-04-04,スリランカ,93436
92456,2021-04-05,スリランカ,93595
92457,2021-04-06,スリランカ,93690
92458,2021-04-07,スリランカ,93910
92459,2021-04-08,スリランカ,94253
92460,2021-04-09,スリランカ,94564
92461,2021-04-10,スリランカ,94848
92462,2021-04-11,スリランカ,95131
92463,2021-04-12,スリランカ,95394
92464,2021-04-13,スリランカ,95620
92465,2021-04-14,スリランカ,95719
92466,2021-04-15,スリランカ,95949
92467,2021-04-16,スリランカ,96186
92468,2021-04-17,スリランカ,96354
92469,2021-04-18,スリランカ,96796
92470,2021-04-19,スリランカ,97105
92471,2021-04-20,スリランカ,97472
92472,2021-04-21,スリランカ,98050
92473,2021-04-22,スリランカ,98722
92474,2021-04-23,スリランカ,99518
92475,2021-04-24,スリランカ,100586
92476,2021-04-25,スリランカ,101379
92477,2021-04-26,スリランカ,102376
92478,2021-04-27,スリランカ,103487
92479,2021-04-28,スリランカ,104953
92480,2021-04-29,スリランカ,106484
92481,2021-04-30,スリランカ,108146
92482,2021-05-01,スリランカ,109862
92483,2021-05-02,スリランカ,111753
92484,2021-05-03,スリランカ,113676
92485,2021-05-04,スリランカ,115590
92486,2021-05-05,スリランカ,117529
92487,2021-05-06,スリランカ,119424
92488,2021-05-07,スリランカ,121338
92489,2021-05-08,スリランカ,123234
92490,2021-05-09,スリランカ,125906
92491,2021-05-10,スリランカ,128530
92492,2021-05-11,スリランカ,131098
92493,2021-05-12,スリランカ,133527
92494,2021-05-13,スリランカ,135796
92495,2021-05-14,スリランカ,138085
92496,2021-05-15,スリランカ,140471
92497,2021-05-16,スリランカ,142746
92498,2021-05-17,スリランカ,145202
92499,2021-05-18,スリランカ,147720
92500,2021-05-19,スリランカ,151343
92501,2021-05-20,スリランカ,154786
92502,2021-05-21,スリランカ,158333
92503,2021-05-22,スリランカ,161242
92504,2021-05-23,スリランカ,164201
92505,2021-05-24,スリランカ,167172
92506,2021-05-25,スリランカ,169900
92507,2021-05-26,スリランカ,172277
92508,2021-05-27,スリランカ,174861
92509,2021-05-28,スリランカ,177711
92510,2021-05-29,スリランカ,180593
92511,2021-05-30,スリランカ,183452
92512,2021-05-31,スリランカ,186364
92513,2021-06-01,スリランカ,189241
92514,2021-06-02,スリランカ,192547
92515,2021-06-03,スリランカ,195844
92516,2021-06-04,スリランカ,199254
92517,2021-06-05,スリランカ,202357
92518,2021-06-06,スリランカ,205333
92519,2021-06-07,スリランカ,207979
92520,2021-06-08,スリランカ,210661
92521,2021-06-09,スリランカ,213396
92522,2021-06-10,スリランカ,216134
92523,2021-06-11,スリランカ,218366
92524,2021-06-12,スリランカ,221277
92525,2021-06-13,スリランカ,223638
92526,2021-06-14,スリランカ,225922
92527,2021-06-15,スリランカ,228256
92528,2021-06-16,スリランカ,230692
92529,2021-06-17,スリランカ,233064
92530,2021-06-18,スリランカ,235413
92531,2021-06-19,スリランカ,237661
92532,2021-06-20,スリランカ,239689
92533,2021-06-21,スリランカ,241820
92534,2021-06-22,スリランカ,243913
92535,2021-06-23,スリランカ,246109
92536,2021-06-24,スリランカ,248050
92537,2021-06-25,スリランカ,249926
92538,2021-06-26,スリランカ,251751
92539,2021-06-27,スリランカ,253618
92540,2021-06-28,スリランカ,255508
92541,2021-06-29,スリランカ,257225
92542,2021-06-30,スリランカ,259089
92543,2021-07-01,スリランカ,260972
92544,2021-07-02,スリランカ,262795
92545,2021-07-03,スリランカ,264057
92546,2021-07-04,スリランカ,265630
92547,2021-07-05,スリランカ,266499
92548,2021-07-06,スリランカ,267433
92549,2021-07-07,スリランカ,268676
92550,2021-07-08,スリランカ,269946
92551,2021-07-09,スリランカ,271483
92552,2021-07-10,スリランカ,273031
92553,2021-07-11,スリランカ,274538
92554,2021-07-12,スリランカ,276106
92555,2021-07-13,スリランカ,277519
92556,2021-07-14,スリランカ,279059
92557,2021-07-15,スリランカ,280543
92558,2021-07-16,スリランカ,282060
92559,2021-07-17,スリランカ,283512
92560,2021-07-18,スリランカ,284932
92561,2021-07-19,スリランカ,286419
92562,2021-07-20,スリランカ,287973
92563,2021-07-21,スリランカ,289577
92564,2021-07-22,スリランカ,291298
92565,2021-07-23,スリランカ,292608
92566,2021-07-24,スリランカ,294850
92567,2021-07-25,スリランカ,296516
92568,2020-01-22,スーダン,0
92569,2020-01-23,スーダン,0
92570,2020-01-24,スーダン,0
92571,2020-01-25,スーダン,0
92572,2020-01-26,スーダン,0
92573,2020-01-27,スーダン,0
92574,2020-01-28,スーダン,0
92575,2020-01-29,スーダン,0
92576,2020-01-30,スーダン,0
92577,2020-01-31,スーダン,0
92578,2020-02-01,スーダン,0
92579,2020-02-02,スーダン,0
92580,2020-02-03,スーダン,0
92581,2020-02-04,スーダン,0
92582,2020-02-05,スーダン,0
92583,2020-02-06,スーダン,0
92584,2020-02-07,スーダン,0
92585,2020-02-08,スーダン,0
92586,2020-02-09,スーダン,0
92587,2020-02-10,スーダン,0
92588,2020-02-11,スーダン,0
92589,2020-02-12,スーダン,0
92590,2020-02-13,スーダン,0
92591,2020-02-14,スーダン,0
92592,2020-02-15,スーダン,0
92593,2020-02-16,スーダン,0
92594,2020-02-17,スーダン,0
92595,2020-02-18,スーダン,0
92596,2020-02-19,スーダン,0
92597,2020-02-20,スーダン,0
92598,2020-02-21,スーダン,0
92599,2020-02-22,スーダン,0
92600,2020-02-23,スーダン,0
92601,2020-02-24,スーダン,0
92602,2020-02-25,スーダン,0
92603,2020-02-26,スーダン,0
92604,2020-02-27,スーダン,0
92605,2020-02-28,スーダン,0
92606,2020-02-29,スーダン,0
92607,2020-03-01,スーダン,0
92608,2020-03-02,スーダン,0
92609,2020-03-03,スーダン,0
92610,2020-03-04,スーダン,0
92611,2020-03-05,スーダン,0
92612,2020-03-06,スーダン,0
92613,2020-03-07,スーダン,0
92614,2020-03-08,スーダン,0
92615,2020-03-09,スーダン,0
92616,2020-03-10,スーダン,0
92617,2020-03-11,スーダン,0
92618,2020-03-12,スーダン,0
92619,2020-03-13,スーダン,0
92620,2020-03-14,スーダン,1
92621,2020-03-15,スーダン,1
92622,2020-03-16,スーダン,1
92623,2020-03-17,スーダン,1
92624,2020-03-18,スーダン,1
92625,2020-03-19,スーダン,1
92626,2020-03-20,スーダン,1
92627,2020-03-21,スーダン,2
92628,2020-03-22,スーダン,2
92629,2020-03-23,スーダン,2
92630,2020-03-24,スーダン,3
92631,2020-03-25,スーダン,3
92632,2020-03-26,スーダン,3
92633,2020-03-27,スーダン,3
92634,2020-03-28,スーダン,5
92635,2020-03-29,スーダン,5
92636,2020-03-30,スーダン,6
92637,2020-03-31,スーダン,7
92638,2020-04-01,スーダン,7
92639,2020-04-02,スーダン,7
92640,2020-04-03,スーダン,10
92641,2020-04-04,スーダン,10
92642,2020-04-05,スーダン,12
92643,2020-04-06,スーダン,12
92644,2020-04-07,スーダン,14
92645,2020-04-08,スーダン,14
92646,2020-04-09,スーダン,14
92647,2020-04-10,スーダン,15
92648,2020-04-11,スーダン,19
92649,2020-04-12,スーダン,19
92650,2020-04-13,スーダン,19
92651,2020-04-14,スーダン,29
92652,2020-04-15,スーダン,32
92653,2020-04-16,スーダン,32
92654,2020-04-17,スーダン,32
92655,2020-04-18,スーダン,66
92656,2020-04-19,スーダン,66
92657,2020-04-20,スーダン,92
92658,2020-04-21,スーダン,107
92659,2020-04-22,スーダン,140
92660,2020-04-23,スーダン,162
92661,2020-04-24,スーダン,174
92662,2020-04-25,スーダン,213
92663,2020-04-26,スーダン,237
92664,2020-04-27,スーダン,275
92665,2020-04-28,スーダン,318
92666,2020-04-29,スーダン,375
92667,2020-04-30,スーダン,375
92668,2020-05-01,スーダン,442
92669,2020-05-02,スーダン,533
92670,2020-05-03,スーダン,592
92671,2020-05-04,スーダン,678
92672,2020-05-05,スーダン,778
92673,2020-05-06,スーダン,852
92674,2020-05-07,スーダン,930
92675,2020-05-08,スーダン,930
92676,2020-05-09,スーダン,1111
92677,2020-05-10,スーダン,1164
92678,2020-05-11,スーダン,1365
92679,2020-05-12,スーダン,1526
92680,2020-05-13,スーダン,1660
92681,2020-05-14,スーダン,1818
92682,2020-05-15,スーダン,1964
92683,2020-05-16,スーダン,1964
92684,2020-05-17,スーダン,2289
92685,2020-05-18,スーダン,2591
92686,2020-05-19,スーダン,2591
92687,2020-05-20,スーダン,2728
92688,2020-05-21,スーダン,3138
92689,2020-05-22,スーダン,3138
92690,2020-05-23,スーダン,3378
92691,2020-05-24,スーダン,3634
92692,2020-05-25,スーダン,3826
92693,2020-05-26,スーダン,3976
92694,2020-05-27,スーダン,4146
92695,2020-05-28,スーダン,4346
92696,2020-05-29,スーダン,4346
92697,2020-05-30,スーダン,4521
92698,2020-05-31,スーダン,4800
92699,2020-06-01,スーダン,5026
92700,2020-06-02,スーダン,5173
92701,2020-06-03,スーダン,5310
92702,2020-06-04,スーダン,5499
92703,2020-06-05,スーダン,5714
